Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Argentina,ARG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,63.4412,63.567,63.41,63.253,63.096,62.939,62.782,62.5654,..,..
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.99873377022519,5.7817442068501,6.05291843670451,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237679092,5.29647212446225,6.08839713100776,..
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,12.9075342465753,..,..,..,..,12.9075342465753,..,..,..
Argentina,ARG,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,97.14,98.2,97.04,99.6,99.6,..,..,..,..,..
Argentina,ARG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.64410645374173,4.62525961600278,4.58977417091963,4.5882296019405,4.6640107478523,4.61908548237078,..,..,..,..
Argentina,ARG,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,55.4,81.3,..,..,..,..,..,..,..
Argentina,ARG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,26.4659610716203,30.6012215884466,33.1873915714789,34.4321395694616,40.4276279370297,37.9322482578709,38.8683983870863,..,..,..
Argentina,ARG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2929.07502855568,3000.60352326565,2967.37655805218,3074.70207056563,..,..,..,..,..,..
Argentina,ARG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1952.05105293095,1936.80353979442,1967.02167752077,2029.92282543737,..,..,..,..,..,..
Argentina,ARG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.4492091453155,16.2378594620246,14.6171733884386,14.4054785893756,10.7056520504538,12.5270951690009,11.320283359718,14.6198312494407,17.4397039105857,..
Argentina,ARG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,142884643038.3,139877660191.7,150225029637.6,153793761987.6,177184603465.6,189331673190.7,236963418186.1,283624190079.2,279305800305.8,..
Argentina,ARG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.338,2.33,2.322,2.312,2.301,2.288,2.275,2.261,..,..
Argentina,ARG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10839930944.6815,15323933916.8241,9821661858.15874,5065335541.96486,11758994011.286,3260164341.77393,11516861462.2845,11872856662.7649,6663062111.95629,..
Argentina,ARG,Forest area (sq. km),AG.LND.FRST.K2,299906,297672,295438,293204,290970,290100,288990,287910,..,..
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,530163281574.658,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557531376217.967,643628665302.668,517626700412.718,445445177459.426,..
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297245272,-2.56535187644216,-2.08801486381233,..
Argentina,ARG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10710,11870,12840,12330,12570,12220,13140,12370,11130,..
Argentina,ARG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18770,19150,19650,19250,19700,19860,23000,22480,22120,..
Argentina,ARG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,442106779404.792,495259909345.501,541952763581.473,525940080584.246,542376272989.615,532590253761.792,578841856241.486,550426447810.928,500111583144.614,..
Argentina,ARG,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,774596879587.266,799048894124.435,829354154809.18,821363404158.217,849527597209.51,865869191296.284,1012879734310.32,1000023342290.11,993942699975.164,..
Argentina,ARG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.39845891735,16.5019865298875,17.3057789012596,17.2628810064651,17.0707048841583,17.6632278606203,18.2125671743459,16.0469030589825,14.5433442970726,..
Argentina,ARG,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.35909450508714,6.67493956275073,7.4858948540141,7.08818238468351,9.28226248775552,9.02244372911048,9.24742830509615,5.40298404053184,5.21279068012527,..
Argentina,ARG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,94,94,95,89,90,89,94,94,..
Argentina,ARG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.7569458546489,14.2886829096862,14.7167556136651,14.0013150558519,11.7805740385254,13.5667926798789,13.9693177779166,16.5551102873186,15.1879398225167,..
Argentina,ARG,Income share held by lowest 20%,SI.DST.FRST.20,4.8,5,5,5.1,..,4.9,5.1,5,4.7,..
Argentina,ARG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.2126976058843,24.4290570649122,24.0058814423072,24.2773944936602,23.153056135905,22.0541072112108,21.7821232191851,23.0589303199868,23.409853422143,..
Argentina,ARG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,23.7034721839593,22.3148806733049,23.9487984162746,40.2829716315506,26.5799916024707,41.1193799882279,26.0063792885116,40.0121652589399,50.6225684016817,..
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.439,75.598,75.756,75.913,76.068,76.221,76.372,76.52,..,..
Argentina,ARG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,29.8719291780486,27.0990432264413,27.2460417167365,25.4864119079835,19.6703052646326,20.4045915355847,19.511405686219,24.5858646585522,25.6462536313811,..
Argentina,ARG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.764287094036749,0.784824721019786,0.837736430159436,0.878100919364039,0.850128583186764,0.813140077928875,0.856137916373543,0.745498854953045,0.706520712488669,..
Argentina,ARG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,146.9554555,154.059023,159.6394613,143.6158316,143.566834,146.4538276,140.8771235,132.0931513,125.842106,..
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,13.9,13.3,12.7,12.1,11.5,10.9,10.3,9.8,9.3,..
Argentina,ARG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,160.564925,167.1272495,156.4980784,153.2871405,146.3443414,155.244929,150.7457768,152.5529498,151.2264533,..
Argentina,ARG,Net migration,SM.POP.NETM,..,30000,..,..,..,..,24000,..,..,..
Argentina,ARG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,97050003.0517578,177759994.506836,34729999.5422363,48790000.9155273,-18870000.8392334,2619999.88555908,-1169999.95708466,73110000.6103516,18250000,..
Argentina,ARG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,697379575.129916,577532962.100773,535004409.367289,505346891.730357,494433532.139966,391579047.663514,479937459.808431,506543246.082851,528289413.552357,..
Argentina,ARG,Population density (people per sq. km of land area),EN.POP.DNST,15.0771515955406,15.2495426957383,15.421160233713,15.5916453818299,15.7606327351655,15.9281350828921,16.0941907925267,16.2585100979651,..,..
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.15305928006386,1.13690569378967,1.11910919999772,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,..
Argentina,ARG,"Population, total",SP.POP.TOTL,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,..
Argentina,ARG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.1,1.2,1,0.9,..,1.1,0.9,1.4,1.5,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,30.3,25.7,32,35.5,..
Argentina,ARG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,1.7,..
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,103.887710571289,103.352249145508,101.645011901855,103.106437683105,102.973739624023,103.893569946289,99.962760925293,..,..,..
Argentina,ARG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,20.196408074281,21.182234604867,21.5652829643596,22.3322943705014,22.1490803040164,21.2567013071388,19.3371239744428,17.9484450945235,18.8334388211149,..
Argentina,ARG,"School enrollment, primary (% gross)",SE.PRM.ENRR,115.614730834961,114.227172851563,112.011947631836,111.459671020508,111.303413391113,110.739181518555,109.74146270752,..,..,..
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.04019999504089,1.03461003303528,1.03136003017426,1.03122997283936,1.02838003635406,1.02081000804901,1.01962995529175,..,..,..
Argentina,ARG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.535003662109,103.47647857666,105.041412353516,106.03556060791,106.946472167969,108.462333679199,108.733596801758,..,..,..
Argentina,ARG,Statistical Capacity score (Overall average),IQ.SCI.OVRL,85.5555555555555,85.5555555555555,76.6666666666667,83.3333333333333,95.5555666666667,88.8889,85.5555666666667,81.1111,80,78.8889
Argentina,ARG,Surface area (sq. km),AG.SRF.TOTL.K2,2780400,2780400,2780400,2780400,2780400,2780400,2780400,2780400,..,..
Argentina,ARG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.6636277012315,12.9528415127413,12.4529027558077,12.6109666067191,12.3365069418291,12.0972836411962,10.9396238604823,10.1312463031068,10.6493246735127,..
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,7.52859334896618,7.40512875012761,7.40512875012761,..,..
Argentina,ARG,Time required to start a business (days),IC.REG.DURS,24.5,24.5,24.5,24.5,24.5,24.5,24.5,11,11.5,..
Argentina,ARG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,15.6550627866212,14.0601320892901,17.144794973003,20.1697253607257,24.733642858859,34.9283398192354,51.1716558096869,41.4553212016728,46.5447159422551,..
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.30814131603172,1.28077370283392,1.25948243003778,1.2396386789085,1.21579706300955,1.19260291906809,1.17019595911431,1.14760215897919,1.12501972603644,..
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,13.2616,12.302,12.1846,12.0672,11.9498,11.8324,11.715,11.3258,..,..
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.27654236627696,2.25474804896169,2.27890649460036,2.21622365548348,2.37264411384703,2.40312299408568,2.70442489124027,2.45834595577098,2.12159698465698,..
Australia,AUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,3.13387533876016,..,..,..,..,3.24085365853659,..,..,..
Australia,AUS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.1,..,99.3,99.7,99.7,..,..,..,..,..
Australia,AUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,17.5388777559057,17.0729046803908,16.0980528948105,15.3911090819668,15.3397835782213,15.5392204599852,..,..,..,..
Australia,AUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,67.75,..,..,..,66.93,..,..,..,..
Australia,AUS,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,10627.2938650379,10407.7403070759,10220.8873013463,10071.3989785006,..,..,..,..,..,..
Australia,AUS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5745.23218954465,5575.28709327857,5468.39136879598,5334.68167873774,5483.81640154023,..,..,..,..,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.4364170540906,21.4808284059974,19.9561676149363,21.0394549992806,19.984845509759,19.2510570754507,21.2057506620343,21.8219046176483,24.1109654423664,..
Australia,AUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.926,1.92,1.855,1.826,1.814,1.752,1.741,1.74,..,..
Australia,AUS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,65554890649.5348,57550426822.6138,53997299139.8889,63195482811.6136,46892808567.8516,42969505135.1666,47281951027.069,61526702742.3641,40498920289.6179,..
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,1302557.8,1309654.6,1316751.4,1323848.2,1330945,1340372,1340174,1340051,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1329188475752.32,1432881172002.17,1396567014733.23,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.46275631162725,3.91816287094112,2.58489770154893,2.5331146653882,2.19264742646037,2.7706521973025,2.30061062359425,2.94928577160958,2.16095629535999,..
Australia,AUS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,50320,60210,66020,65150,60500,54140,51560,53190,55100,..
Australia,AUS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,40280,41520,44760,45650,45340,46220,47310,49760,51680,..
Australia,AUS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1124159547094.07,1368690082993.51,1526863400178.01,1529421095384.19,1440831947977.33,1309758706101.23,1268539634472.79,1328936835420.24,1397555434163.32,..
Australia,AUS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,899875053935.933,943990546160.514,1035222299693.94,1071746498596.55,1079868167750.23,1118099707893.5,1163905033398.26,1243165343710.48,1310794459756.96,..
Australia,AUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.5072122273973,27.7425576441621,27.8957916614323,26.7456350522042,26.2706966202778,25.37197855862,24.0567962137371,24.528660146276,23.1968883790483,..
Australia,AUS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,18.1131442203837,17.3487245764532,18.0893618109223,19.0952520736956,19.8179269594405,20.7310511455495,17.9618545365503,18.3247962772353,21.5247036043167,..
Australia,AUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,94,94,94,95,95,95,95,95,..
Australia,AUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.4703160052576,21.7295182659334,21.2522627313421,21.4670353387174,21.5095275701541,21.5265843486597,20.6129696868594,21.4407430648721,21.5994940287195,..
Australia,AUS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,7.4,..,..,..,..,..,..
Australia,AUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.4361276332007,26.2841640112627,25.1279854872757,25.5148167378779,23.644205561858,22.2848726511609,23.4610646679956,24.1589669797031,25.3824487371203,..
Australia,AUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.25276038134632,1.85652680980475,-0.124199304266909,1.47957310768999,-0.549659411148838,-0.533000346373001,3.73475009256552,1.88561599646955,3.39810447050677,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,..,..
Australia,AUS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,36.9050252078536,33.477631717594,31.4126303336508,32.5269029107993,29.3102584265306,32.1608112534729,34.6008868110063,34.3701913056649,35.269986674724,..
Australia,AUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.7570782279711,1.6709628626524,1.6398606995251,1.77221079788674,1.9506009865907,2.08151175398812,1.99797392486099,1.89418015914225,1.87980239539543,..
Australia,AUS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,105.5506209,106.2611564,107.2461548,106.2025331,107.6778349,109.4312952,108.4417819,111.012255,110.6208823,..
Australia,AUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.5,4.3,4.1,4,3.9,3.8,3.7,3.7,3.6,..
Australia,AUS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,200.2885825,181.8145129,176.8117884,164.9852955,148.1965091,147.9984555,172.4928872,175.7199208,192.9905599,..
Australia,AUS,Net migration,SM.POP.NETM,..,989375,..,..,..,..,791229,..,..,..
Australia,AUS,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2449287569.05191,2405316866.64118,2389397584.30219,2292096913.95343,2174651380.40477,2056844753.41069,2001928453.24729,1861417361.33186,1753567130.41535,..
Australia,AUS,Population density (people per sq. km of land area),EN.POP.DNST,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19836141871706,3.24787091037205,..,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.38952731561803,1.74582000067359,1.721151439989,1.49156648912847,1.43921665259925,1.56194049810399,1.68452310845434,1.53610551570388,1.51598445404769,..
Australia,AUS,"Population, total",SP.POP.TOTL,22340024,22733465,23128129,23475686,23815995,24190907,24601860,24982688,25364307,..
Australia,AUS,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,0.5,..,..,..,..,..,..
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Australia,AUS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.738669878062,23.4548083374126,24.4684167942996,24.375582566483,24.5021392945099,24.8211913670867,24.7751466632168,25.7438763145367,25.9928918204724,..
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.689682006836,105.984451293945,105.993850708008,105.457092285156,101.599906921387,100.744407653809,100.338981628418,100.160591125488,..,..
Australia,AUS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,..,..,..,0.925260007381439,0.925170004367828,0.937539994716644,0.968850016593933,..,..
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,157.167663574219,153.013198852539,150.311477661133,132.772888183594,..,..
Australia,AUS,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,..,..
Australia,AUS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,20.3503122216089,21.1170969777079,21.9581112368817,21.9088787823813,21.865491896164,22.2344726424899,22.0474576578938,23.1146946812654,23.3336747444538,..
Australia,AUS,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,28.5918417236676,29.7087937305528,29.7087937305528,..,..
Australia,AUS,Time required to start a business (days),IC.REG.DURS,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2,..
Australia,AUS,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,1.52795741614347,1.86533013697943,1.83817579922612,1.60845510176755,1.55480059894141,1.67739012761928,1.80566369778429,1.66174925937128,1.65178048674511,..
Brazil,BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,65.4728,64.053,63.0646,62.0762,61.0878,60.0994,59.111,57.8858,..,..
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.34203511988559,4.1683282240444,4.50690493825609,4.32561053879483,4.31913275104669,4.89135358685971,4.60210115900505,4.41853769167898,4.43654479334605,..
Brazil,BRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,1.23406641936054,..,..,..,..,1.16021904257198,..,..,..
Brazil,BRA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,99,99.1,99.1,99.2,..,..,..,..,..
Brazil,BRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.22471194448911,2.35854836426703,2.50540878760348,2.63128988524501,2.46678804837845,2.24239344567735,..,..,..,..
Brazil,BRA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,80.2,..,..,..,..,..,..,..
Brazil,BRA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2430.8033959668,2501.47405281669,2568.82970799499,2619.96061573831,..,..,..,..,..,..
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1367.18809766171,1413.73335709267,1461.07678089719,1495.54120710984,..,..,..,..,..,..
Brazil,BRA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.5825153248769,11.8775598368351,11.7422306432624,11.0119428207843,12.9001914177405,12.4666790443888,12.5230753666957,14.8896998937494,14.3224188515098,..
Brazil,BRA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,404046105342.1,440515187632.7,483765362833.9,556919631071.7,543397356309.8,543257228545.3,543000326110.9,557741343211.2,569398314074.4,..
Brazil,BRA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.781,1.771,1.764,1.758,1.753,1.747,1.739,1.73,..,..
Brazil,BRA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,102427229784.41,92568379494.5,75211028087.44,87713987796.95,64738149686.45,74294617926.46,68885072605.58,78162572752.95,69174151370.49,..
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,5100415.2,5085023.4,5069631.6,5054239.8,5038848,5020821,5000916,4990514,..,..
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2616200980392.16,2465188674415.03,2472806919901.67,2455993625159.37,1802214373741.32,1795700168991.49,2062831045935.95,1885482534238.33,1839758040765.62,..
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.97442540583816,1.92115031836305,3.00484630505706,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.31722399870793,1.13658557200958,..
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,11080,12310,12790,12120,10190,8920,8700,9080,9130,..
Brazil,BRA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14650,14670,15370,15430,14470,13950,14250,14530,14890,..
Brazil,BRA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2188989722562.72,2453821974856.44,2571096779327.01,2456973659048.14,2084231874786.18,1839984300138.5,1808309847372.21,1902286218698.39,1926332314781.08,..
Brazil,BRA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2894294561187.89,2923719823241.04,3090347659210.83,3127764536961.12,2958026429307.17,2876740136507.09,2961280980576.57,3043390537931.72,3143422016727.75,..
Brazil,BRA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.8262760943346,21.4172253653349,21.6937669402108,20.5484107588347,17.4116425416713,14.9695469753696,14.630386283879,14.8293714110751,15.1129684771643,..
Brazil,BRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,10.8505661003954,11.5269628280582,10.6506586029835,11.7200313242393,13.6244287857071,14.7730452937928,13.8614571763229,13.4450553887196,13.2762970337681,..
Brazil,BRA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,98,97,96,95,91,92,91,..
Brazil,BRA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.3518953217282,13.2367345412855,14.0437454364237,13.6734629958056,14.0534511983164,12.0670189851289,11.8046383594658,14.5080826628793,14.6542047944056,..
Brazil,BRA,Income share held by lowest 20%,SI.DST.FRST.20,3.3,3.3,3.5,3.6,3.6,3.3,3.2,3.1,3.1,..
Brazil,BRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.102056242361,22.1336473676777,21.2248287058771,20.4724627454143,19.3600439775462,18.3465915326172,18.181269964284,18.1291453541619,17.922226420092,..
Brazil,BRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.31856504451336,7.94317879024118,7.50453986480659,7.84670974352809,7.56617501207116,8.10360435870246,3.63738088286291,3.28543989750865,4.15427431602913,..
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.921,74.209,74.483,74.745,74.994,75.23,75.456,75.672,..,..
Brazil,BRA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,18.8442708987175,19.3078933446319,19.9202774804426,18.9030213777478,20.5427836662643,18.3016633664725,18.1925708719265,22.6906371303423,22.2721135562739,..
Brazil,BRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.41185115924524,1.37865646470437,1.3294461087607,1.330244423168,1.36551715396161,1.35015057288696,1.41952663807017,1.50768223787473,1.47602163484815,..
Brazil,BRA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,118.653296,124.6058852,134.8514284,138.4511833,126.0879559,118.3855945,106.4644877,99.9717023,95.71653293,..
Brazil,BRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,17.9,17.3,16.7,16.2,15.7,16.4,14.8,14.4,13.9,..
Brazil,BRA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,134.179349,126.4018694,123.774555,119.6086955,106.4142912,109.7186385,116.0580489,113.5803395,114.3601644,..
Brazil,BRA,Net migration,SM.POP.NETM,..,15924,..,..,..,..,106000,..,..,..
Brazil,BRA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,840690002.441406,1288540039.0625,1155729980.46875,914150024.414063,1003190002.44141,674630004.882813,273890014.648438,444829986.572266,290230010.986328,..
Brazil,BRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3214602242.94,2784072055.49,2717675068.66,2647908513.04,2896909951.71,2739786526.59,2698770651.24,2933489276.49,3213621676.71,..
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,23.6313981340346,23.8434981945744,24.0527082580574,24.2594327206771,24.4637884744692,24.6661407920901,24.8660384966033,25.0617162430876,..,..
Brazil,BRA,Population growth (annual %),SP.POP.GROW,0.915962656318059,0.893531057922595,0.873603191241425,0.855792022891126,0.838848282593092,0.823748231993439,0.807147162261819,0.783847578971981,0.75154842651724,..
Brazil,BRA,"Population, total",SP.POP.TOTL,197514534,199287296,201035903,202763735,204471769,206163058,207833831,209469333,211049527,..
Brazil,BRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.7,3.7,3.1,2.7,3.2,3.9,4.4,4.4,4.6,..
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
